172.20.0.1 - - [23/Feb/2026:23:52:08 +0530] "POST /admin/accounts/admin/add/ HTTP/1.1" 302 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:52:08 +0530] "GET /admin/accounts/admin/ HTTP/1.1" 200 12913 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:52:08 +0530] "GET /static/admin/img/icon-yes.d2f9f035226a.svg HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:52:08 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:52:25 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
172.20.0.1 - - [23/Feb/2026:23:52:52 +0530] "GET /admin/accounts/operator/add/ HTTP/1.1" 200 16354 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:52:52 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:52:55 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
172.20.0.1 - - [23/Feb/2026:23:53:09 +0530] "POST /admin/accounts/operator/add/ HTTP/1.1" 302 0 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:09 +0530] "GET /admin/accounts/operator/ HTTP/1.1" 200 13032 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:09 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:20 +0530] "POST /admin/accounts/operator/ HTTP/1.1" 200 10139 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:20 +0530] "GET /static/admin/js/cancel.ecc4c5ca7b32.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:21 +0530] "POST /admin/accounts/operator/ HTTP/1.1" 302 0 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:21 +0530] "GET /admin/accounts/operator/ HTTP/1.1" 200 10764 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:21 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
